NUTS_CODE,nuts_level,country,country_en,adjective_en,nuts_1,nuts_2,nuts_3,YEAR,CDD,HDD
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1985,34.09,1801.8300000000002
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1986,23.79,1770.72
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1997,35.62,1288.07
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,1991,29.9,1896.76
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1983,75.13000000000001,2201.24
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2015,146.26999999999998,1887.0799999999997
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2008,56.72,2123.74
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2022,269.62,1694.6399999999999
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1992,90.99000000000001,2309.28
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1987,102.58,2279.99
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,1995,94.78,1860.1199999999997
ES22,2,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,,2013,83.37,2288.6400000000003
ES220,3,España,Spain,Spanish,Noreste,Comunidad Foral de Navarra,Navarra,2020,127.59,1803.6100000000001
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,2006,71.95,2216.61
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,2007,31.659999999999997,2359.97
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,2012,84.17,2354.33
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,1996,35.309999999999995,2488.6799999999994
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,1988,26.91,2581.97
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,1980,23.569999999999997,2858.94
ES23,2,España,Spain,Spanish,Noreste,La Rioja,,2017,104.81,2068.46
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1992,59.57000000000001,2651.9199999999996
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2013,43.349999999999994,2477.19
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2008,32.870000000000005,2405.63
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1983,50.61000000000001,2560.4100000000003
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2022,182.98,1984.78
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,2015,103.42,2173.9900000000002
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1987,63.74,2621.1200000000003
ES230,3,España,Spain,Spanish,Noreste,La Rioja,La Rioja,1995,63.0,2226.21
ES24,2,España,Spain,Spanish,Noreste,Aragón,,1981,86.12,2232.5699999999997
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2016,187.49,2057.3999999999996
ES24,2,España,Spain,Spanish,Noreste,Aragón,,1984,78.86,2574.6599999999994
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2019,234.99,1977.0600000000004
ES24,2,España,Spain,Spanish,Noreste,Aragón,,1990,99.31,2218.2400000000002
ES24,2,España,Spain,Spanish,Noreste,Aragón,,1998,110.06,2241.29
ES24,2,España,Spain,Spanish,Noreste,Aragón,,2014,133.14,1803.7700000000002
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1995,100.47,2138.18
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1992,104.80000000000001,2598.16
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2022,397.31999999999994,1768.19
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1983,162.13,2289.0600000000004
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,1987,198.78999999999996,2368.21
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2008,110.57,2380.0099999999998
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2015,200.18,1983.4300000000003
ES241,3,España,Spain,Spanish,Noreste,Aragón,Huesca,2013,120.85999999999999,2384.66
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,2005,60.16,2685.96
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1997,23.05,2185.65
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1991,73.88,2862.8
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1986,42.85,2726.1800000000003
ES242,3,España,Spain,Spanish,Noreste,Aragón,Teruel,1985,52.88,2680.9700000000003
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,1996,121.07000000000001,1931.5300000000002
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,2007,121.86999999999999,1972.31
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,2006,207.97,1791.32
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,2012,245.4,1927.2599999999998
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,1980,115.41,2280.04
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,2017,289.76000000000005,1738.0900000000001
ES243,3,España,Spain,Spanish,Noreste,Aragón,Zaragoza,1988,148.20999999999998,1955.52
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2001,239.19,1973.88
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2021,310.28,1744.0700000000002
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2018,354.06,1952.94
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2002,224.82,1858.56
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,1982,158.51999999999998,2053.2
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2011,258.75,1667.04
ES3,1,España,Spain,Spanish,Comunidad de Madrid,,,2023,423.42,1581.2499999999998
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,1981,156.11,2117.3599999999997
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2016,441.46000000000004,1872.8700000000001
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,1984,145.22,2335.8599999999997
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,1998,329.61,1912.39
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2019,360.92999999999995,1712.99
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,2014,224.18999999999997,1590.45
ES30,2,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,,1990,256.95,1970.19
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,1982,158.51999999999998,2053.2
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2018,354.06,1952.9399999999998
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2021,310.28,1744.0700000000002
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2001,239.19,1973.88
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2023,423.42,1581.25
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2002,224.81999999999996,1858.5599999999997
ES300,3,España,Spain,Spanish,Comunidad de Madrid,Comunidad de Madrid,Madrid,2011,258.75,1667.04
ES4,1,España,Spain,Spanish,Centro (ES),,,2009,248.51000000000002,1936.3000000000002
ES4,1,España,Spain,Spanish,Centro (ES),,,2010,253.59,2217.399999999999
ES4,1,España,Spain,Spanish,Centro (ES),,,1993,166.07,2348.3199999999997
ES4,1,España,Spain,Spanish,Centro (ES),,,2000,178.33,2071.7000000000003
ES4,1,España,Spain,Spanish,Centro (ES),,,2004,200.25,2195.6099999999997
ES4,1,España,Spain,Spanish,Centro (ES),,,1989,221.04000000000002,1875.31
ES4,1,España,Spain,Spanish,Centro (ES),,,1994,228.28000000000003,1977.9699999999998
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,2003,110.63,2458.8399999999997
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1999,48.17,2485.3200000000006
ES41,2,España,Spain,Spanish,Centro (ES),Castilla y León,,1979,35.870000000000005,2681.15
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,1984,77.82000000000001,2656.7
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,1990,174.39,2261.69
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,1998,187.36,2233.25
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2016,224.49,2195.4300000000003
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2014,107.07999999999998,1954.0800000000002
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,2019,212.32999999999998,2036.96
ES411,3,España,Spain,Spanish,Centro (ES),Castilla y León,Ávila,1981,111.28,2368.02
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1985,15.18,2831.7900000000004
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1997,12.56,2146.65
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1986,15.17,2738.2600000000007
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,1991,37.099999999999994,2904.85
ES412,3,España,Spain,Spanish,Centro (ES),Castilla y León,Burgos,2005,21.28,2773.4300000000007
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2019,25.39,2494.7
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,1984,6.99,3008.09
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,1990,65.9,2566.58
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2014,3.58,2537.2699999999995
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,2016,29.150000000000002,2737.4400000000005
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,1981,28.79,2752.96
ES413,3,España,Spain,Spanish,Centro (ES),Castilla y León,León,1998,43.91,2589.94
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,1984,3.59,2980.64
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,1981,39.47,2637.2999999999997
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,1990,77.56,2520.2799999999997
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,1998,51.760000000000005,2533.2999999999997
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2014,5.409999999999999,2406.5
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2019,36.870000000000005,2533.98
ES414,3,España,Spain,Spanish,Centro (ES),Castilla y León,Palencia,2016,32.45,2656.5
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,2005,110.94,2327.7699999999995
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1986,58.51,2416.83
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1997,52.739999999999995,1889.22
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1985,53.690000000000005,2433.88
ES415,3,España,Spain,Spanish,Centro (ES),Castilla y León,Salamanca,1991,149.32999999999998,2455.7499999999995
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2015,116.27,2323.21
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2022,244.51000000000002,2042.53
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1987,125.88,2355.7000000000003
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1995,89.06,1983.1899999999998
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1992,92.56,2534.59
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2008,51.45,2534.76
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,1983,42.99999999999999,2382.3999999999996
ES416,3,España,Spain,Spanish,Centro (ES),Castilla y León,Segovia,2013,24.630000000000003,2739.56
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2023,86.00999999999999,2179.45
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2002,27.759999999999998,2429.54
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2011,23.950000000000003,2287.6299999999997
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2018,24.06,2471.5000000000005
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2001,40.36,2557.08
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,1982,38.95,2659.13
ES417,3,España,Spain,Spanish,Centro (ES),Castilla y León,Soria,2021,36.91,2462.34
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,1989,77.4,2026.69
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,1993,73.89,2617.37
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,2010,69.56,2575.1099999999997
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,2004,37.44,2577.9799999999996
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,2000,45.55,2370.5199999999995
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,1994,96.72,2236.03
ES418,3,España,Spain,Spanish,Centro (ES),Castilla y León,Valladolid,2009,67.97,2268.79
ES419,3,España,Spain,Spanish,Centro (ES),Castilla y León,Zamora,1979,42.95,2525.0299999999997
ES419,3,España,Spain,Spanish,Centro (ES),Castilla y León,Zamora,1999,61.83,2332.3899999999994
ES419,3,España,Spain,Spanish,Centro (ES),Castilla y León,Zamora,2003,114.88000000000001,2402.6799999999994
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2001,273.41999999999996,1885.0499999999997
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2023,432.34999999999997,1595.94
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2002,216.6,1798.4200000000003
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,1982,174.85,2073.53
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2018,301.09000000000003,1979.51
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2011,284.09000000000003,1682.0799999999997
ES42,2,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,,2021,316.78000000000003,1786.87
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,1989,202.17000000000002,1901.6200000000001
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,2004,202.19,1994.4899999999998
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,2010,261.41,2011.8000000000002
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,1993,121.14,2264.02
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,2000,168.36,1918.8400000000001
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,1994,278.21000000000004,1887.4600000000003
ES421,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Albacete,2009,327.08000000000004,1703.32
ES422,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Ciudad Real,2020,480.41999999999996,1522.6399999999999
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,2009,262.33000000000004,1999.2899999999997
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,2010,207.21,2303.07
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,2000,141.48999999999998,2213.96
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,1993,121.04000000000002,2496.45
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,1994,249.12,2138.77
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,2004,158.02999999999997,2225.8
ES423,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Cuenca,1989,156.79000000000002,2093.89
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,1996,43.839999999999996,2596.55
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,2012,99.74,2479.03
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,1980,39.78,2971.43
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,1988,52.849999999999994,2696.46
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,2017,122.66999999999999,2286.59
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,2006,82.08999999999999,2302.7699999999995
ES424,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Guadalajara,2007,26.5,2608.0
ES425,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Toledo,1999,453.64,1675.4999999999998
ES425,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Toledo,2003,476.50000000000006,1642.8300000000002
ES425,3,España,Spain,Spanish,Centro (ES),Castilla-La Mancha,Toledo,1979,217.95,1881.5
ES43,2,España,Spain,Spanish,Centro (ES),Extremadura,,1986,319.92,1538.3199999999997
ES43,2,España,Spain,Spanish,Centro (ES),Extremadura,,1997,297.18,978.1899999999999
ES43,2,España,Spain,Spanish,Centro (ES),Extremadura,,1991,561.7700000000001,1507.25
ES43,2,España,Spain,Spanish,Centro (ES),Extremadura,,1985,410.89000000000004,1448.7799999999997
ES43,2,España,Spain,Spanish,Centro (ES),Extremadura,,2005,507.34000000000003,1461.1699999999998
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,1987,419.35,1277.71
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,2022,609.68,1020.4599999999998
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,1992,365.03,1364.09
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,1995,393.76,979.1300000000001
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,1983,263.28,1380.71
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,2013,439.50999999999993,1453.1399999999996
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,2015,511.27,1091.39
ES431,3,España,Spain,Spanish,Centro (ES),Extremadura,Badajoz,2008,297.41999999999996,1324.0400000000002
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,2007,306.51,1362.68
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,1996,357.08000000000004,1321.3999999999999
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,2017,640.16,1138.43
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,1988,380.9,1276.2500000000002
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,2012,462.71000000000004,1490.0700000000004
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,2006,583.94,1247.4799999999998
ES432,3,España,Spain,Spanish,Centro (ES),Extremadura,Cáceres,1980,416.88,1488.1300000000003
ES5,1,España,Spain,Spanish,Este,,,2005,208.01,1836.1700000000003
ES5,1,España,Spain,Spanish,Este,,,1986,159.5,1802.2700000000002
ES5,1,España,Spain,Spanish,Este,,,1997,132.96,1470.67
ES5,1,España,Spain,Spanish,Este,,,1991,229.11,1964.7699999999995
ES5,1,España,Spain,Spanish,Este,,,1985,151.82,1868.07
ES51,2,España,Spain,Spanish,Este,Cataluña,,2004,164.82,1966.1000000000001
ES51,2,España,Spain,Spanish,Este,Cataluña,,2009,194.31,1908.0
ES51,2,España,Spain,Spanish,Este,Cataluña,,1989,148.48,1820.68
ES51,2,España,Spain,Spanish,Este,Cataluña,,2010,161.21,2188.3899999999994
ES51,2,España,Spain,Spanish,Este,Cataluña,,2000,108.18,1901.55
ES51,2,España,Spain,Spanish,Este,Cataluña,,1993,81.05,2248.89
ES51,2,España,Spain,Spanish,Este,Cataluña,,1994,177.27999999999997,1919.63
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,1992,48.699999999999996,2146.2
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,2015,192.10999999999999,1681.19
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,1987,85.86,2009.69
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,2008,72.72,2060.7900000000004
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,2013,78.14999999999999,1955.9599999999998
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,2022,317.98,1531.44
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,1983,98.4,1995.28
ES511,3,España,Spain,Spanish,Este,Cataluña,Barcelona,1995,71.51999999999998,1773.3
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1991,137.45,2183.7799999999997
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,2005,117.88,2016.2600000000002
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1997,77.19,1700.55
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1985,79.35000000000001,2085.78
ES512,3,España,Spain,Spanish,Este,Cataluña,Girona,1986,94.1,1968.34
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1990,73.97999999999999,2437.56
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1984,71.84,2717.6800000000003
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2016,174.62,2059.22
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2019,206.54,2155.45
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,2014,110.93,2094.46
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1998,93.72,2489.9199999999996
ES513,3,España,Spain,Spanish,Este,Cataluña,Lleida,1981,39.95,2363.6299999999997
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,1995,237.86,1145.92
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2008,196.0,1488.1299999999999
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,1987,253.79999999999998,1472.8799999999999
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2015,347.0199999999999,1224.7099999999998
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2013,233.29000000000002,1453.75
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,1992,188.08,1513.47
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,1983,211.32999999999998,1462.4799999999998
ES514,3,España,Spain,Spanish,Este,Cataluña,Tarragona,2022,567.52,1139.29
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1986,219.92000000000002,1517.39
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1997,175.15,1138.1399999999999
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,2005,269.72999999999996,1551.1399999999996
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1985,202.87000000000003,1567.6499999999999
ES52,2,España,Spain,Spanish,Este,Comunitat Valenciana,,1991,336.67,1634.1799999999998
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2022,623.25,835.2300000000001
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,1995,289.04,763.23
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2015,489.5,909.7700000000001
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2008,354.02000000000004,1000.3599999999999
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,1992,224.33,1097.2399999999998
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,1983,290.43,1035.7199999999998
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,1987,275.34999999999997,991.9499999999999
ES521,3,España,Spain,Spanish,Este,Comunitat Valenciana,Alicante/Alacant,2013,340.03999999999996,1016.21
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,2012,262.27,1557.34
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1980,60.28,1920.22
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1996,111.41999999999999,1518.36
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,2017,286.23,1434.6399999999999
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,2007,166.91,1473.8500000000001
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,1988,110.56,1577.42
ES522,3,España,Spain,Spanish,Este,Comunitat Valenciana,Castellón/Castelló,2006,246.12000000000003,1434.78
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1985,222.92,1618.3399999999997
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,2005,275.68,1576.5099999999998
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1986,233.13,1600.09
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1991,344.99999999999994,1708.3200000000002
ES523,3,España,Spain,Spanish,Este,Comunitat Valenciana,Valencia/València,1997,182.08,1177.9499999999998
ES53,2,España,Spain,Spanish,Este,Illes Balears,,1983,232.61,1135.54
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2008,315.62,921.6000000000001
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2022,638.52,722.3199999999999
ES53,2,España,Spain,Spanish,Este,Illes Balears,,1987,292.24,1145.24
ES53,2,España,Spain,Spanish,Este,Illes Balears,,1995,255.3,928.15
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2013,331.33000000000004,930.16
ES53,2,España,Spain,Spanish,Este,Illes Balears,,2015,438.03000000000003,866.7399999999999
ES53,2,España,Spain,Spanish,Este,Illes Balears,,1992,217.92000000000002,1141.8500000000004
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,1982,388.27,796.55
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2011,392.94000000000005,701.88
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2002,311.88,601.92
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2018,472.56,818.41
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2021,415.92999999999995,764.23
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2001,379.11,670.77
ES531,3,España,Spain,Spanish,Este,Illes Balears,Eivissa y Formentera,2023,485.63,751.58
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2021,505.58000000000004,805.9200000000001
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2001,257.05,1115.09
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2002,174.51,941.01
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2023,511.49,745.4399999999999
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2018,474.66999999999996,798.28
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,2011,305.85,756.2399999999999
